,text,Date,label
2041,amazonwashingtonpost sometimes referred guardian amazon paying internet taxes fake news,06/28/2017,-2
2042,fake news media likes say totally engaged healthcare wrong know subject well want victory u,06/28/2017,-2
2043,failing nytimes writes false story false story even call verify facts story fake news joke,06/28/2017,-2
2044,finished great meeting republican senators concerning healthcare really want get right unlike ocare,06/27/2017,-1
2045,zero democrats help failed expensive dangerous obamacare dems legacy republican senators working hard,06/27/2017,-1
2046,caught fake news cnn cold nbc cbs abc failing nytimes washingtonpost fake news,06/27/2017,-1
2047,fake news cnn looking big management changes got caught falsely pushing phony russian stories ratings way,06/27/2017,-1
2048,wow cnn retract big story russia employees forced resign phony stories fake news,06/27/2017,-1
2049,great day america future security safety courtesy u supreme court keep fighting american people win,06/27/2017,-1
2050,foxnews bombshell obama dismissed idea anyone could rig american election check statement witch hunt,06/27/2017,-1
2051,grateful decision u supreme court must keep america safe,06/26/2017,1
2052,republican senators working hard get help democrats easy perhaps let ocare crash burn,06/26/2017,1
2053,magnifying glass zero tapes people colluding collusion obstruction given apology,06/26/2017,1
2054,real story president obama nothing informed august russian meddling months looking russia,06/26/2017,1
2055,want rock boat choke colluded obstructed dems crooked hillary good,06/26/2017,1
2056,reason president obama nothing russia notified cia meddling expected clinton would win,06/26/2017,1
2057,democrats become nothing obstructionists policies ideas delay complain obamacare,06/26/2017,1
2058,foxandfriends enjoy,06/25/2017,-1
2059,hillary clinton colluded democratic party order beat crazy bernie sanders allowed collude unfair bernie,06/25/2017,-1
2060,make america great,06/24/2017,-1
2061,cannot imagine fine republican senators would allow american people suffer broken obamacare longer,06/24/2017,-1
2062,obama administration official said choked came acting russian meddling election want hurt hillary,06/24/2017,-1
2063,since obama administration told way election russians meddling action focus,06/24/2017,-1
2064,democrats slam gop healthcare proposal obamacare premiums deductibles increase remember keep doctor keep plan,06/24/2017,-1
2065,obama administration knew far advance november th election meddling russia nothing,06/24/2017,-1
2066,weekly address,06/23/2017,-2
2067,today tremendous honor sign vaaccountability act law delivering campaign promise c,06/23/2017,-2
2068,helped pass signed legislative bills mostly democratic support gotten rid massive amounts regulations nice,06/23/2017,-2
2069,foxandfriends enjoy,06/23/2017,-2
2070,flotus honored host first wh congressional picnic wonderful evening tradition marineband c,06/23/2017,-2
2071,thinking stevescalise teamscalise,06/22/2017,2
2072,together going make america great americafirst,06/22/2017,2
2073,supportive senate healthcarebill look forward making really special remember obamacare dead,06/22/2017,2
2074,mexico ranked second deadliest country world syria drug trade largely cause build wall,06/22/2017,2
2075,promised campaign ms gang continues icegov busts ms members new york operation,06/22/2017,2
2076,whether tapes recordings conversations james comey make recordings,06/22/2017,2
2077,recently reported electronic surveillance intercepts unmasking illegal leaking information idea,06/22/2017,2
2078,certainly hope democrats force nancy p would bad republican party please let cryin chuck stay,06/22/2017,2
2079,dnc refuse turn server fbi still big dem scam excuse losing election,06/22/2017,2
2080,democratic national committee turn dhs offer protect hacks long prior election big dem hoax,06/22/2017,2
2081,way russia working hard election took place obama admin stop,06/22/2017,2
2082,former homeland security advisor jeh johnson latest top intelligence official state grand scheme trump russia,06/22/2017,2
2083,great night iowa special people thank,06/22/2017,2
2084,thank kirkwood community college heading u cellular center pme make america great c,06/21/2017,2
2085,landed iowa see everyone soon maga,06/21/2017,2
2086,democrats would much better party got together republicans healthcaretax cutssecurity obstruction work,06/21/2017,2
2087,well special elections want make america great fake news money spent,06/21/2017,2
2088,ralph norman ran fantastic race win great state south carolina th district honored success tonight,06/21/2017,2
2089,congratulations karen handel big win georgia th fantastic job proud,06/21/2017,2
2090,thank foxnews huge win president trump gop georgia congressional special election,06/21/2017,2
2091,things looking great karen h,06/21/2017,2
2092,great honor welcome president petro poroshenko ukraine whitehouse today vp pence c,06/21/2017,2
2093,greatly appreciate efforts president xi china help north korea worked least know china tried,06/20/2017,-2
2094,u condemns brutality north korean regime mourn latest victim video,06/20/2017,-2
2095,karen handel congress fight lower taxes great healthcare strong security hard worker never give vote today,06/20/2017,-2
2096,democrat jon ossoff wants raise taxes highest level weak crime security even live district,06/20/2017,-2
2097,big day tomorrow georgia south carolina obamacare dead dems want raise taxes big obstruct ideas vote r,06/20/2017,-2
2098,melania offer deepest condolences family otto warmbier full statement,06/19/2017,-1
2099,great honor welcome president jc varela mrs varela panama afternoon c,06/19/2017,-1
2100,even live wants raise taxes kill healthcare tuesday votekarenhandel,06/19/2017,-1
2101,karen handel opponent ga even vote district wants represent,06/19/2017,-1
2102,live wants raise taxes kill healthcare tuesday votekarenhandel,06/19/2017,-1
2103,karen handle opponent ga even vote district wants represent,06/19/2017,-1
2104,getting great border security healthcare voteralphnorman tomorrow,06/19/2017,-1
2105,ralph norman running congress sc th district fantastic help cutting taxes,06/19/2017,-1
2106,heartfelt thoughts prayers usnavy sailors ussfitzgerald families c,06/19/2017,-1
2107,dems want stop tax cuts good healthcare border security obamacare dead increases p vote karen h,06/19/2017,-1
2108,jay sekulow foxandfriends,06/19/2017,-1
2109,camp david special place honor spent weekend military runs well proud,06/18/2017,-1
2110,new rasmussen poll one accurate election trump approval rating higher,06/18/2017,-1
2111,massive regulation cuts new legislative bills signed great new c justice infrastructure healthcare tax cuts works,06/18/2017,-1
2112,make america great agenda well despite distraction witch hunt many new jobs high business enthusiasm,06/18/2017,-1
2113,thoughts prayers sailors uss fitzgerald families thank japanese allies th c,06/17/2017,-1
2114,back miami cuban american friends happy signed today another campaign promise forget,06/17/2017,-1
2115,national security presidential memorandum strengthening policy united states toward cubamemorandum c,06/16/2017,2
2116,remarks president trump policy u towards cubavideo,06/16/2017,2
2117,great news maga,06/16/2017,2
2118,investigated firing fbi director man told fire fbi director witch hunt,06/16/2017,2
2119,despite phony witch hunt going america economic jobs numbers great regulations way jobs enthusiasm way,06/16/2017,2
2120,fake news media hates use turned powerful social media million people go around,06/16/2017,2
2121,months investigations committee hearings collusion russians nobody able show proof sad,06/16/2017,2
2122,congressionalbaseballgame,06/15/2017,2
2123,thank wisconsin tuesday great success workforceweek wctc w ivankatrump govwalker remarks c,06/15/2017,2
2124,crooked h destroyed phones w hammer bleached emails husband meet w ag days cleared talk obstruction,06/15/2017,2
2125,hillary clintons family dems dealings russia looked non dealings,06/15/2017,2
2126,witnessing single greatest witch hunt american political history led bad conflicted people maga,06/15/2017,2
2127,made phony collusion russians story found zero proof go obstruction justice phony story nice,06/15/2017,2
2128,left hospital rep steve scalise one truly great people tough shape real fighter pray steve,06/15/2017,2
2129,happy birthday u army soldiers thank bravery sacrifices dedication proud commander chief,06/14/2017,-2
2130,rep steve scalise louisiana true friend patriot badly injured fully recover thoughts prayers,06/14/2017,-2
2131,got back wisconsin great day great people,06/14/2017,-2
2132,passage deptvetaffairs accountability whistleblower protection act great news veterans lo c,06/13/2017,-1
2133,arrived wisconsin discuss jobs jobs jobs maga,06/13/2017,-1
2134,million people dropped obamacare death spiral obstructionist democrats gave answer resist,06/13/2017,-1
2135,heading great state wisconsin talk jobs jobs jobs big progress made real news reporting,06/13/2017,-1
2136,fake news time high apology incorrect stories,06/13/2017,-1
2137,g lynch made law enforcement decisions political purposes gave hillary clinton free pass protection totally illegal,06/13/2017,-1
2138,well predicted th circuit ruled travel ban dangerous time history country c,06/13/2017,-1
2139,fake news media never wrong dirty purposely incorrect stories phony sources meet agenda hate sad,06/13/2017,-1
2140,congratulations clemsonfb tigers full ceremony,06/13/2017,-1
2141,finally held first full cabinet meeting today great team restore american prosperity br c,06/12/2017,-1
2142,congratulations first new coal mine trump era opens pennsylvania,06/12/2017,-1
2143,never forget victims lost lives one year ago today horrific pulsenightclub shooting c,06/12/2017,-1
2144,ivanka foxandfriends,06/12/2017,-1
2145,great numbers economy work including passage many bills regulation killing executive orders kicking,06/12/2017,-1
2146,daughter ivanka foxandfriends tomorrow morning enjoy,06/12/2017,-1
2147,democrats message economics taxes jobs failing obamacare obstructionists,06/11/2017,1
2148,believe james comey leaks far prevalent anyone ever thought possible totally illegal cowardly,06/11/2017,1
2149,way regulations way new jobs added unemployment business economic enthusiasm way record levels,06/11/2017,1
2150,fakenews msm report great economic news since election day dow nasdaq drilling energy sector,06/11/2017,1
2151,america going build budget ahead schedule time put americafirst infrastructureweek c,06/10/2017,1
2152,time start building country american workers american iron aluminum steel time c,06/10/2017,1
2153,time rebuild country bring back jobs restore dreams yes put americafirst ty c,06/09/2017,2
2154,great honor host welcome leaders around america whitehouse infrastructure summit c,06/09/2017,2
2155,honor join faithandfreedom coalition yesterday america worship government worship god c,06/09/2017,2
2156,congratulations jeb hensarling republicans successful house vote repeal major parts dodd frank financial law growth,06/09/2017,2
2157,great reporting foxandfriends many others thank,06/09/2017,2
2158,despite many false statements lies total complete vindication wow comey leaker,06/09/2017,2
2159,getting ready leave cincinnati great state ohio meet obamacare victims talk healthcare also infrastructure,06/07/2017,1
2160,nominating christopher wray man impeccable credentials new director fbi details follow,06/07/2017,1
2161,senate passed va accountability act house get bill desk asap ft tolerate substandard care vets,06/07/2017,1
2162,icymi announcement air traffic control initiative watch,06/07/2017,1
2163,great meeting housegop senategop leaders including speakerryan senatemajldr gopleader johncornyn c,06/07/2017,1
2164,today remember courage bravery troops stormed beaches normandy years ago dday c,06/06/2017,-1
2165,extremism reference pointing qatar perhaps beginning end horror terrorism,06/06/2017,-1
2166,good see saudi arabia visit king countries already paying said would take hard line funding,06/06/2017,-1
2167,sorry folks would relied fake news cnn nbc abc cbs washpost nytimes would zero chance winning wh,06/06/2017,-1
2168,recent trip middle east stated longer funding radical ideology leaders pointed qatar look,06/06/2017,-1
2169,fake msm working hard trying get use social media hate get honest unfiltered message,06/06/2017,-1
2170,big meeting today republican leadership concerning tax cuts healthcare pushing hard must get right,06/06/2017,-1
2171,right need travel ban certain dangerous countries politically correct term help us protect people,06/06/2017,-1
2172,today announced air traffic control initiative take american air travel future finally c,06/05/2017,2
2173,secshulkin decision one biggest wins veterans decades heroes deserve best c,06/05/2017,2
2174,pathetic excuse london mayor sadiq khan think fast reason alarmed statement msm working hard sell,06/05/2017,2
2175,foxandfriends dems taking forever approve people including ambassadors nothing obstructionists want approvals,06/05/2017,2
2176,event extreme vetting people coming u order help keep country safe courts slow political,06/05/2017,2
2177,justice dept ask expedited hearing watered travel ban supreme court seek much tougher version,06/05/2017,2
2178,justice dept stayed original travel ban watered politically correct version submitted c,06/05/2017,2
2179,people lawyers courts call whatever want calling need travel ban,06/05/2017,2
2180,notice gun debate right used knives truck,06/04/2017,-1
2181,least dead wounded terror attack mayor london says reason alarmed,06/04/2017,-1
2182,must stop politically correct get business security people get smart get worse,06/04/2017,-1
2183,whatever united states help london u k god bless,06/03/2017,1
2184,need smart vigilant tough need courts give us back rights need travel ban extra level safety,06/03/2017,1
2185,weeklyaddress,06/03/2017,1
2186,makeamericagreatagain,06/02/2017,-2
2187,make america great,06/02/2017,-2
2188,job president everything within power give america level playing field americafirst c,06/01/2017,-1
2189,join live whitehouse,06/01/2017,-1
2190,big story unmasking surveillance people took place obama administration,06/01/2017,-1
2191,announcing decision paris accord thursday p white house rose garden make america great,06/01/2017,-1
2192,crooked hillary clinton blames everybody refuses say terrible candidate hits facebook even dems dnc,06/01/2017,-1
2193,honor welcome prime minister vietnam nguy n xuan phuc whitehouse afternoon,05/31/2017,-2
2194,traveled world strengthen long standing alliances form new partnerships see c,05/31/2017,-2
2195,announcing decision paris accord next days make america great,05/31/2017,-2
2196,hopefully republican senators good people quickly get together pass new repeal replace healthcare bill add saved,05/31/2017,-2
2197,kathy griffin ashamed children especially year old son barron hard time sick,05/31/2017,-2
2198,case wants clear name showing false misleading testimony james comey john brennan witch hunt,05/31/2017,-2
2199,reported democrats excoriated carter page russia want testify blows away,05/31/2017,-2
2200,figure true meaning covfefe enjoy,05/31/2017,-2
2201,despite constant negative press covfefe,05/31/2017,-2
2202,u senate switch votes immediately get healthcare tax cuts approved fast easy dems would doubt,05/30/2017,-2
2203,russian officials must laughing u lame excuse dems lost election taken fake news,05/30/2017,-2
2204,massive trade deficit germany plus pay far less nato military bad u change,05/30/2017,-2
2205,look forward paying respects brave men women memorial day arlington national cemetery later morning,05/29/2017,1
2206,today remember men women made ultimate sacrifice serving thank god bless families god bless usa,05/29/2017,1
2207,north korea shown great disrespect neighbor china shooting yet another ballistic missile china trying hard,05/29/2017,1
2208,honoring men women made ultimate sacrifice service america home free brave memorialday,05/29/2017,1
2209,fake news media works hard disparaging demeaning use social media want america hear real story,05/29/2017,1
2210,massive tax cuts reform submitted moving along process well actually ahead schedule big benefits,05/29/2017,1
2211,suggest add dollars healthcare make best anywhere obamacare dead republicans much better,05/28/2017,-1
2212,british prime minister may angry info u k gave u manchester leaked gave full details,05/28/2017,-1
2213,anyone notice montana congressional race big deal dems fake news republican v poorly covered,05/28/2017,-1
2214,possible sources exist made fake news writers fakenews enemy,05/28/2017,-1
2215,anyone notice montana congressional race big deal dems fake news republican v poorly covered,05/28/2017,-1
2216,possible sources exsist made fake news writers fakenews enemy,05/28/2017,-1
2217,whenever see words sources say fake news media mention names,05/28/2017,-1
2218,opinion many leaks coming white house fabricated lies made fakenews media,05/28/2017,-1
2219,returned europe trip great success america hard work big results,05/28/2017,-1
2220,big win montana republicans,05/28/2017,-1
2221,arrived italy successful nato meeting brussels told nations must pay fair u,05/28/2017,-1
2222,big win montana republicans,05/28/2017,-1
2223,bringing hundreds billions dollars back u middle east mean jobs jobs jobs,05/27/2017,-1
2224,look forward reading commercegov analysis steel aluminum released june take major action necessary,05/27/2017,-1
2225,push removal trade distorting practices foster truly level playing field,05/27/2017,-1
2226,left g summit great meetings everything especially trade,05/27/2017,-1
2227,make final decision paris accord next week,05/27/2017,-1
2228,many nato countries agreed step payments considerably money beginning pour nato much stronger,05/27/2017,-1
2229,big g meetings today lots important matters discussion first list course terrorism g taormina,05/27/2017,-1
2230,behalf flotus melania thank wonderful dinner evening president sergio mattarella c,05/26/2017,-1
2231,terrorists engaged war civilization value life confront defeat evil,05/26/2017,-1
2232,getting ready engage g leaders many issues including economic growth terrorism security,05/26/2017,-1
2233,arrived italy g trip successful made saved usa many billions dollars millions jobs,05/26/2017,-1
2234,arrived taormina flotus melania g summit usa,05/25/2017,-1
2235,thank support together make america safe great potusabroad usa,05/25/2017,-1
2236,today ceremony day remembrance resolve natomeeting nato,05/25/2017,-1
2237,thank warm welcome brussels belgium afternoon,05/24/2017,-1
2238,honor lifetime meet holiness pope francis leave vatican determined ever pursue peac c,05/24/2017,-1
2239,civilized nations must join together protect human life sacred right citizens live safety peace,05/23/2017,-1
2240,israel saudi arabia middle east great trying hard peace well heading vatican pope g nato,05/23/2017,-1
2241,thank wonderful unforgettable visit prime minister netanyahu presidentruvi,05/23/2017,-1
2242,stand absolute solidarity people united kingdom,05/23/2017,-1
2243,prime minister netanyahu presidentruvi behalf flotus melania thank invitation c,05/22/2017,-1
2244,riyadhsummit potusabroad,05/21/2017,1
2245,speech transcript arab islamic american summit potusabroad,05/21/2017,1
2246,thank brave servicemen women served continue serve united states true heroes c,05/20/2017,-1
2247,great riyadh saudi arabia looking forward afternoon evening ahead potusabroad,05/20/2017,-1
2248,weeklyaddress,05/19/2017,2
2249,getting ready big foreign trip strongly protecting american interests like,05/19/2017,2
2250,president donald j trump proclaims policeweekproclamation c,05/19/2017,2
2251,great honor welcome president juan manuel santos colombia white house today joint press conf c,05/18/2017,1
2252,illegal acts took place clinton campaign obama administration never special counsel appointed,05/18/2017,1
2253,single greatest witch hunt politician american history,05/18/2017,1
2254,illegal acts took place clinton campaign obama administration never special councel appointed,05/18/2017,1
2255,great honor deliver cgacommencement uscgacademy congratulations class c,05/17/2017,-1
2256,great honor welcome president turkey recep tayyip erdo whitehouse today,05/16/2017,2
2257,u industrial production surged april,05/16/2017,2
2258,asking director comey others beginning administration find leakers intelligence community,05/16/2017,2
2259,terrorism airline flight safety humanitarian reasons plus want russia greatly step fight isis terrorism,05/16/2017,2
2260,president wanted share russia openly scheduled w h meeting absolute right facts pertaining,05/16/2017,2
2261,peaceofficersmemorialday policeweek proclamation,05/16/2017,2
2262,today delivered remarks th annual national peace officers memorial service nationalpoliceweekwatch c,05/15/2017,-1
2263,wishing flotus melania great mothers wonderful day ahead family friends happy mothersday,05/14/2017,1
2264,thrilled back libertyu congratulations class day earned c,05/13/2017,-1
2265,interviewed judgejeanine foxnews p saturday night enjoy,05/13/2017,-1
2266,,05/13/2017,-1
2267,weeklyaddress,05/13/2017,-1
2268,today welcomed victory christian center school good luck team america rocketry challenge tarc watch c,05/12/2017,-2
2269,today flotus hosted military mother day event east room wh honor stop say hel c,05/12/2017,-2
2270,china agreed u allowed sell beef major products china real news,05/12/2017,-2
2271,james clapper virtually everyone else knowledge witch hunt says collusion end,05/12/2017,-2
2272,james comey better hope tapes conversations starts leaking press,05/12/2017,-2
2273,maybe best thing would cancel future press briefings hand written responses sake accuracy,05/12/2017,-2
2274,active president lots things happening possible surrogates stand podium perfect accuracy,05/12/2017,-2
2275,fake media working overtime today,05/12/2017,-2
2276,story collusion russians trump campaign fabricated dems excuse losing election,05/12/2017,-2
2277,yesterday day meetings russian foreign minister sergei lavrov fm ukraine pavlo c,05/11/2017,-2
2278,russia must laughing sleeves watching u tears apart democrat excuse losing election,05/11/2017,-2
2279,finally agree something rosie,05/11/2017,-2
2280,presidential executive order establishment presidential advisory commission election integrity c,05/11/2017,-2
2281,presidential executive order strengthening cybersecurity federal networks critical infrastructure c,05/11/2017,-2
2282,democrats ashamed disgrace draintheswamp,05/11/2017,-2
2283,dems complaining months months dir comey fired pretend aggrieved phony hypocrites,05/10/2017,-2
2284,roger stone report cnn false fake news spoken roger long time nothing decision,05/10/2017,-2
2285,caught cried like baby begged forgiveness judge jury one investigated acts,05/10/2017,-2
2286,years pol connecticut blumenthal would talk great bravery conquests vietnam except never,05/10/2017,-2
2287,watching senator richard blumenthal speak comey joke richie devised one greatest military frauds u history,05/10/2017,-2
2288,comey lost confidence almost everyone washington republican democrat alike things calm thanking,05/10/2017,-2
2289,james comey replaced someone far better job bringing back spirit prestige fbi,05/10/2017,-2
2290,democrats said worst things james comey including fact fired play sad,05/10/2017,-2
2291,cryin chuck schumer stated recently confidence james comey longer acts indignant draintheswamp,05/10/2017,-2
2292,manufacturing openings hires rise highest levels recovery,05/09/2017,-2
2293,honor welcome teachers year wh last month today honor thank teachers c,05/09/2017,-2
2294,biggest story today clapper yates surveillance media report fakenews,05/08/2017,-1
2295,russia trump collusion story total hoax taxpayer funded charade end,05/08/2017,-1
2296,sally yates made fake media extremely unhappy today said nothing old news,05/08/2017,-1
2297,director clapper reiterated everybody including fake media already knows evidence collusion w russia trump,05/08/2017,-1
2298,honored welcome georgia prime minister giorgi kvirikashvili whitehouse today vp mike pence c,05/08/2017,-1
2299,ask sally yates oath knows classified information got newspapers soon explained w h counsel,05/08/2017,-1
2300,ask sally yates oath knows classified information got newspapers soon explained w h council,05/08/2017,-1
2301,general flynn given highest security clearance obama administration fake news seldom likes talking,05/08/2017,-1
2302,congratulations pga johndaly big win yesterday john great guy never gave winner,05/08/2017,-1
2303,rexnord indiana made deal obama administration move mexico fired employees tax product big sold u,05/07/2017,-2
2304,congratulations emmanuel macron big win today next president france look much forward working,05/07/2017,-2
2305,republican senators let american people obamacare premiums deductibles way lie dead,05/07/2017,-2
2306,fake media ask dems dealings russia dnc allow fbi check server investigate,05/07/2017,-2
2307,reason staying bedminster n j beautiful community staying nyc much expensive disruptive meetings,05/06/2017,-1
2308,great jobs report today beginning work,05/05/2017,-1
2309,fake news rarely reports ocare last legs insurance companies fleeing lives dead,05/05/2017,-1
2310,wowthe fake news media everything power make republican healthcare victory look bad possible far better ocare,05/05/2017,-1
2311,weeklyaddress,05/05/2017,-1
2312,jobs jobs jobs,05/05/2017,-1
2313,course australians better healthcare everybody obamacare dead healthcare soon great,05/05/2017,-1
2314,rather causing big disruption n c working home bedminster n j weekend also saves country money,05/05/2017,-1
2315,big win house exciting everything comes together inclusion phase truly great healthcare,05/05/2017,-1
2316,honor welcome pm australia turnbullmalcolm america join marking th anniversary c,05/05/2017,-1
2317,great day united states america great plan repeal replace obamacare c,05/05/2017,-1
2318,victorious republicans big press conference beautiful rose garden white house immediately vote,05/04/2017,-1
2319,insurance companies fleeing obamacare dead healthcare plan lower premiums deductibles great healthcare,05/04/2017,-1
2320,watching democrats trying defend keep doctor keep plan premiums go obamacare lie,05/04/2017,-1
2321,beautiful evening religious leaders wh last night join us nationaldayofprayer live c,05/04/2017,-1
2322,death spiral aetna exit obamacare markets va citing expected losses indv plans year,05/04/2017,-1
2323,congratulations foxandfriends unbelievable ratings hike,05/04/2017,-1
2324,fake news media officially control say anything order get attention never time like,05/04/2017,-1
2325,allegations unmasking trump transition officials good,05/04/2017,-1
2326,susan rice former national security advisor president obama refusing testify senate subcommittee next week,05/04/2017,-1
2327,honor host president mahmoud abbas wh today hopefully something terrific could come th c,05/03/2017,-2
2328,honor stop schoolchoice event hosted vp pence usedgov secretary betsydevosed c,05/03/2017,-2
2329,trump russia story excuse used democrats justification losing election perhaps trump ran great campaign,05/03/2017,-2
2330,fbi director comey best thing ever happened hillary clinton gave free pass many bad deeds phony,05/03/2017,-2
2331,congratulations winners commander chief trophy great air force falcons watch c,05/02/2017,-2
2332,either elect republican senators change rules country needs good shutdown september fix mess,05/02/2017,-2
2333,reason plan negotiated republicans democrats need votes senate,05/02/2017,-2
2334,president andrew jackson died years civil war started saw coming angry would never let happen,05/02/2017,-2
2335,icymi saturday signed two eo help keep jobs wealth country eo eo c,05/01/2017,1
2336,month celebrate contributions asian americans pacific islanders enrich nation,05/01/2017,1
2337,healthcare plan way much lower premiums deductibles time taking care pre existing conditions,04/30/2017,-1
2338,compare anything obamacare obamacare dead dems want billions go insurance companies bail donors new,04/30/2017,-1
2339,democrats without leader become party obstruction interested best u,04/30/2017,-1
2340,big excitement last night great state pennsylvania fantastic crowd people make america great,04/30/2017,-1
2341,interviewed facethenation morning great day,04/30/2017,-1
2342,mainstream fake media refuses state long list achievements including legislative signings strong borders great optimism,04/29/2017,-1
2343,looking forward rally great state pennsylvania tonight big crowd big energy,04/29/2017,-1
2344,loudobbs stated president trump successes unmatched recent presidential history thank lou,04/29/2017,-1
2345,north korea disrespected wishes china highly respected president launched though unsuccessfully missile today bad,04/28/2017,-1
2346,interviewed marthamaccallum foxnews tonight pm enjoy,04/28/2017,-1
2347,making tremendous progress v never much done quickly started love vets,04/28/2017,-1
2348,today signed executive order improving accountability whistleblower protection deptvetaffairs c,04/27/2017,1
2349,presidential memorandum commercegov secretaryross aluminum imports threats national security c,04/27/2017,1
2350,flotus melania honored welcome argentina president mauriciomacri first lady juliana awada c,04/27/2017,1
2351,families prepare summer vacations national parks democrats threaten close shut government terrible,04/27/2017,1
2352,democrats used support border security want illegals pour borders,04/27/2017,1
2353,democrats jeopardizing safety troops bail donors insurance companies time put americafirst,04/27/2017,1
2354,important rebuilding military bailing insurance companies ask democrats,04/27/2017,1
2355,promise rebuild military secure border democrats want shut government politics,04/27/2017,1
2356,want help miners democrats blocking healthcare,04/27/2017,1
2357,democrats want shut government bail puerto rico give billions insurance companies ocare failure,04/27/2017,1
2358,subject fact reach fair deal terminate nafta relationships good deal possible,04/27/2017,1
2359,received calls president mexico prime minister canada asking renegotiate nafta rather terminate agreed,04/27/2017,1
2360,democrats trying bail insurance companies disastrous obamacare puerto rico tax dollars sad,04/26/2017,2
2361,great great honor welcome recognize national teacher year well teacher year fro c,04/26/2017,2
2362,today signed executive order enforcing statutory prohibitions federal control education eo c,04/26/2017,2
2363,today signed executive order u dept interior review designations antiquities act c,04/26/2017,2
2364,happy birthday flotus melania,04/26/2017,2
2365,u recorded slowest economic growth five years gdp trade deficits hurt economy badly,04/26/2017,2
2366,ninth circuit terrible record overturned close used call judge shopping messy system,04/26/2017,2
2367,big country many choices everyone notice ban case sanctuary case brought,04/26/2017,2
2368,first ninth circuit rules ban hits sanctuary cities ridiculous rulings see supreme court,04/26/2017,2
2369,presidential executive order promoting agriculture rural prosperity america executive order c,04/25/2017,1
2370,remarks united states holocaust memorial museum national days remembrance full remarks c,04/25/2017,1
2371,let fake media tell changed position wall get built help stop drugs human trafficking etc,04/25/2017,1
2372,canada made business dairy farmers wisconsin border states difficult stand watch,04/25/2017,1
2373,proud ivankatrump leadership important issues looking forward hearing speak w,04/25/2017,1
2374,today signed holocaust remembrance proclamation icymi statement last night c,04/24/2017,-1
2375,healthcare plan approved see real healthcare premiums start tumbling obamacare death spiral,04/24/2017,-1
2376,join congratulating nasa astropeggy using hashtag congratspeggy earlier today c,04/24/2017,-1
2377,wall built drug situation never fixed way buildthewall,04/24/2017,-1
2378,congratspeggy,04/24/2017,-1
2379,wall important tool stopping drugs pouring country poisoning youth many others,04/24/2017,-1
2380,two fake news polls released yesterday abc nbc containing positive info totally wrong general e watch,04/24/2017,-1
2381,popular vote abc news washington post poll wrong big election said almost stand vote said strong leader,04/23/2017,-1
2382,new polls today good considering much media fake almost always negative would still beat hillary,04/23/2017,-1
2383,eventually later date get started early mexico paying form badly needed border wall,04/23/2017,-1
2384,democrats want money budget going border wall despite fact stop drugs bad ms gang members,04/23/2017,-1
2385,obamacare serious trouble dems need big money keep going otherwise dies far sooner anyone would thought,04/23/2017,-1
2386,thank lake worth florida foxandfriends,04/23/2017,-1
2387,interesting election currently taking place france,04/23/2017,-1
2388,committed keeping air water clean always remember economic growth enhances environmental protection jobs matter,04/22/2017,1
2389,today earth day celebrate beautiful forests lakes land stand committed preserving natural beauty nation,04/22/2017,1
2390,big tax reform tax reduction announced next wednesday,04/22/2017,1
2391,next saturday night holding big rally pennsylvania look forward,04/22/2017,1
2392,getting ready visit walter reed medical center melania looking forward seeing bravest greatest americans,04/22/2017,1
2393,sb victories since honor give bob kraft coach belichick players first c,04/22/2017,1
2394,presidential executive order identifying reducing tax regulatory burdens executive order c,04/22/2017,1
2395,welcome home aya godblesstheusa,04/21/2017,-1
2396,china much economic lifeline north korea nothing easy want solve north korean problem,04/21/2017,-1
2397,matter much accomplish ridiculous standard first days lot including c media kill,04/21/2017,-1
2398,another terrorist attack paris people france take much big effect presidential election,04/21/2017,-1
2399,great honor host pm paolo gentiloni italy white house afternoon icymi joint press conference c,04/20/2017,1
2400,going use american steel going use american labor going come first deals c,04/20/2017,1
2401,failing nytimes calling wrong two years got caught big lie concerning new england patriots visit w h,04/20/2017,1
2402,great honor host superbowl champion new england patriots white house today congratulations c,04/20/2017,1
2403,today signed veterans heroes choice program extension improvement act whitehouse watch c,04/19/2017,2
2404,buyamericanhireamerican,04/19/2017,2
2405,dems failed kansas failing georgia great job karen handel hollywood vs georgia june th,04/19/2017,2
2406,despite major outside money fake media support eleven republican candidates big r win runoff georgia glad help,04/19/2017,2
2407,buyamericanhireamerican watch,04/18/2017,-2
2408,learned jon ossoff running congress georgia even live district republicans get vote,04/18/2017,-2
2409,republicans must get today vote georgia force runoff easy win dem ossoff raise taxes bad crime nd,04/18/2017,-2
2410,democrat jon ossoff would disaster congress weak crime illegal immigration bad jobs wants higher taxes say,04/18/2017,-2
2411,interviewed foxandfriends ainsleyearhardt starting enjoy,04/18/2017,-2
2412,weak illegal immigration policies obama admin allowed bad ms gangs form cities across u removing fast,04/18/2017,-2
2413,eleven republican candidates running georgia tuesday congress runoff win vote r lower taxes safety,04/18/2017,-2
2414,see tomorrow wisconsin trump spurs small business optimism milwaukee area,04/17/2017,1
2415,trump approval hits,04/17/2017,1
2416,super liberal democrat georgia congressioal race tomorrow wants protect criminals allow illegal immigration raise taxes,04/17/2017,1
2417,fake media real media gotten even worse since election every story badly slanted hold truth,04/17/2017,1
2418,great book reading enjoyment reasons vote democrats michael j knowles,04/17/2017,1
2419,first days presidency exposed total failure last eight years foreign policy true foxandfriends,04/17/2017,1
